
Starting run: p3-['4_brake']
Network warmed up!
Episode 102 | Reward: -10.07 | Avg: -19.42 | Epsilon: 0.597 | Steps: 230 | Loss: 27.1734 | Q: 36.4907 | Actions: ['0.19', '0.30', '0.32', '0.18']
Episode 103 | Reward: -18.52 | Avg: -19.61 | Epsilon: 0.594 | Steps: 367 | Loss: 40.1610 | Q: 39.5695 | Actions: ['0.28', '0.25', '0.21', '0.27']
Episode 104 | Reward: -33.02 | Avg: -20.19 | Epsilon: 0.591 | Steps: 772 | Loss: 43.8547 | Q: 38.6895 | Actions: ['0.21', '0.28', '0.32', '0.19']
Episode 105 | Reward: -12.11 | Avg: -19.56 | Epsilon: 0.588 | Steps: 217 | Loss: 30.6743 | Q: 41.0491 | Actions: ['0.19', '0.27', '0.30', '0.24']
Episode 106 | Reward: -7.81 | Avg: -19.62 | Epsilon: 0.585 | Steps: 104 | Loss: 28.6771 | Q: 38.3426 | Actions: ['0.20', '0.27', '0.29', '0.24']
Episode 107 | Reward: -22.07 | Avg: -19.79 | Epsilon: 0.582 | Steps: 672 | Loss: 40.5819 | Q: 39.6935 | Actions: ['0.21', '0.29', '0.32', '0.19']
Episode 108 | Reward: -46.23 | Avg: -19.51 | Epsilon: 0.579 | Steps: 515 | Loss: 30.7939 | Q: 39.9200 | Actions: ['0.17', '0.14', '0.27', '0.42']
Episode 109 | Reward: -6.14 | Avg: -18.64 | Epsilon: 0.576 | Steps: 81 | Loss: 30.9407 | Q: 42.7170 | Actions: ['0.17', '0.17', '0.54', '0.11']
Episode 110 | Reward: -4.22 | Avg: -18.11 | Epsilon: 0.573 | Steps: 107 | Loss: 37.1099 | Q: 38.4121 | Actions: ['0.26', '0.21', '0.33', '0.20']
Episode 111 | Reward: -29.94 | Avg: -18.34 | Epsilon: 0.570 | Steps: 564 | Loss: 38.9571 | Q: 39.5076 | Actions: ['0.22', '0.27', '0.27', '0.24']
Episode 112 | Reward: -21.28 | Avg: -18.67 | Epsilon: 0.568 | Steps: 430 | Loss: 47.3285 | Q: 39.8279 | Actions: ['0.24', '0.26', '0.32', '0.18']
Episode 113 | Reward: -16.57 | Avg: -18.93 | Epsilon: 0.565 | Steps: 350 | Loss: 22.5554 | Q: 40.8988 | Actions: ['0.32', '0.26', '0.22', '0.20']
Episode 114 | Reward: -16.41 | Avg: -19.09 | Epsilon: 0.562 | Steps: 302 | Loss: 34.8002 | Q: 41.6972 | Actions: ['0.25', '0.23', '0.27', '0.25']
Episode 115 | Reward: -8.31 | Avg: -18.72 | Epsilon: 0.559 | Steps: 228 | Loss: 29.9456 | Q: 40.9363 | Actions: ['0.20', '0.29', '0.28', '0.24']
Episode 116 | Reward: -15.58 | Avg: -18.32 | Epsilon: 0.556 | Steps: 225 | Loss: 37.0518 | Q: 41.9640 | Actions: ['0.13', '0.36', '0.26', '0.25']
Episode 117 | Reward: -14.98 | Avg: -18.54 | Epsilon: 0.554 | Steps: 277 | Loss: 30.5019 | Q: 39.9329 | Actions: ['0.22', '0.30', '0.22', '0.26']
Episode 118 | Reward: -15.06 | Avg: -18.74 | Epsilon: 0.551 | Steps: 337 | Loss: 33.9056 | Q: 39.4445 | Actions: ['0.26', '0.23', '0.25', '0.25']
Episode 119 | Reward: -6.19 | Avg: -18.51 | Epsilon: 0.548 | Steps: 81 | Loss: 35.1927 | Q: 42.5588 | Actions: ['0.20', '0.19', '0.37', '0.25']
Episode 120 | Reward: -35.06 | Avg: -19.11 | Epsilon: 0.545 | Steps: 813 | Loss: 33.1509 | Q: 41.2322 | Actions: ['0.23', '0.30', '0.25', '0.22']
Episode 121 | Reward: -14.37 | Avg: -18.87 | Epsilon: 0.543 | Steps: 395 | Loss: 39.6069 | Q: 42.1763 | Actions: ['0.25', '0.22', '0.29', '0.24']
Episode 122 | Reward: -6.35 | Avg: -18.68 | Epsilon: 0.540 | Steps: 81 | Loss: 18.4509 | Q: 43.8279 | Actions: ['0.17', '0.23', '0.32', '0.27']
Episode 123 | Reward: -29.05 | Avg: -18.96 | Epsilon: 0.537 | Steps: 484 | Loss: 31.8885 | Q: 43.3323 | Actions: ['0.22', '0.25', '0.23', '0.30']
Episode 124 | Reward: -6.03 | Avg: -19.04 | Epsilon: 0.534 | Steps: 81 | Loss: 25.3932 | Q: 42.0194 | Actions: ['0.23', '0.17', '0.46', '0.14']
